id,age,birthdate,country,gender,height,image,medals,name,sport,weight,country_id,sport_id,gold,silver,bronze,medal_winner
lee_stecklein,19,1994-04-23 00:00:00,United States,Female,1.83,http://gtcdn.sochi2014.com/athlete/a/28/2021028-168X210.jpg,0,Lee Stecklein,Ice Hockey,77.0,united_states,ice_hockey,0,0,0,False
lee-steve_jackson,33,1980-04-20 00:00:00,Great Britain,Male,1.72,http://gtcdn.sochi2014.com/athlete/a/44/2036244-168X210.jpg,0,Lee-steve Jackson,Biathlon,69.0,great_britain,biathlon,0,0,0,False
leif_kristian_haugen,26,1987-11-29 00:00:00,Norway,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/42/2022642-168X210.jpg,0,Leif Kristian Haugen,Alpine Skiing,90.0,norway,alpine_skiing,0,0,0,False
leif_nordgren,24,1989-05-18 00:00:00,United States,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/41/2008241-168X210.jpg,0,Leif Nordgren,Biathlon,79.0,united_states,biathlon,0,0,0,False
lelde_gasuna,23,1990-09-17 00:00:00,Latvia,Female,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/66/2035766-168X210.jpg,0,Lelde Gasuna,Alpine Skiing,64.0,latvia,alpine_skiing,0,0,0,False
lelde_priedulena,20,1993-07-20 00:00:00,Latvia,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/42/2035742-168X210.jpg,0,Lelde Priedulena,Skeleton,59.0,latvia,skeleton,0,0,0,False
len_valjas,25,1988-11-21 00:00:00,Canada,Male,1.98,http://gtcdn.sochi2014.com/athlete/a/17/2013517-168X210.jpg,0,Len Valjas,Cross-Country,91.0,canada,cross-country,0,0,0,False
lene_nielsen,27,1986-08-31 00:00:00,Denmark,Female,1.77,http://gtcdn.sochi2014.com/athlete/a/66/2029566-168X210.jpg,0,Lene Nielsen,Curling,,denmark,curling,0,0,0,False
leo_komarov,27,1987-01-23 00:00:00,Finland,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/33/2032533-168X210.jpg,0,Leo Komarov,Ice Hockey,90.0,finland,ice_hockey,0,0,0,False
liam_firus,21,1992-07-02 00:00:00,Canada,Male,1.46,http://gtcdn.sochi2014.com/athlete/a/73/2016373-168X210.jpg,0,Liam Firus,Figure Skating,,canada,figure_skating,0,0,0,False
lina_backlin,19,1994-10-03 00:00:00,Sweden,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/75/2004175-168X210.jpg,0,Lina Backlin,Ice Hockey,67.0,sweden,ice_hockey,0,0,0,False
lina_wester,21,1992-11-07 00:00:00,Sweden,Female,1.75,http://gtcdn.sochi2014.com/athlete/a/45/2004045-168X210.jpg,0,Lina Wester,Ice Hockey,65.0,sweden,ice_hockey,0,0,0,False
lina_xia,26,1987-10-26 00:00:00,China,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/46/2009846-168X210.jpg,0,Lina Xia,Alpine Skiing,63.0,china,alpine_skiing,0,0,0,False
linda_valimaki,23,1990-05-31 00:00:00,Finland,Female,1.65,http://gtcdn.sochi2014.com/athlete/a/10/2032510-168X210.jpg,0,Linda Valimaki,Ice Hockey,62.0,finland,ice_hockey,0,0,0,False
lindsey_jacobellis,28,1985-08-19 00:00:00,United States,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/34/2027234-168X210.jpg,0,Lindsey Jacobellis,Snowboard,64.0,united_states,snowboard,0,0,0,False
lindsey_van,29,1984-11-27 00:00:00,United States,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/20/2019320-168X210.jpg,0,Lindsey Van,Ski Jumping,57.0,united_states,ski_jumping,0,0,0,False
line_jahr,30,1984-01-16 00:00:00,Norway,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/46/2018146-168X210.jpg,0,Line Jahr,Ski Jumping,56.0,norway,ski_jumping,0,0,0,False
linnea_backman,22,1991-04-18 00:00:00,Sweden,Female,1.6600000000000001,http://gtcdn.sochi2014.com/athlete/a/96/2004196-168X210.jpg,0,Linnea Backman,Ice Hockey,65.0,sweden,ice_hockey,0,0,0,False
lisa_christine_schuster,26,1987-05-28 00:00:00,Germany,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/54/2020554-168X210.jpg,0,Lisa Christine Schuster,Ice Hockey,70.0,germany,ice_hockey,0,0,0,False
lisa_theresa_hauser,20,1993-12-16 00:00:00,Austria,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/70/2023570-168X210.jpg,0,Lisa Theresa Hauser,Biathlon,65.0,austria,biathlon,0,0,0,False
lisa_zimmermann,17,1996-03-02 00:00:00,Germany,Female,,http://gtcdn.sochi2014.com/athlete/a/83/2028583-168X210.jpg,0,Lisa Zimmermann,Freestyle Skiing,,germany,freestyle_skiing,0,0,0,False
liudmila_kalinchik,31,1982-07-23 00:00:00,Belarus,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/94/2001894-168X210.jpg,0,Liudmila Kalinchik,Biathlon,59.0,belarus,biathlon,0,0,0,False
liudmila_udobkina,29,1984-10-03 00:00:00,Russian Fed.,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/67/2008667-168X210.jpg,0,Liudmila Udobkina,Bobsleigh,84.0,russian_fed,bobsleigh,0,0,0,False
livia_altmann,19,1994-12-13 00:00:00,Switzerland,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/86/2040286-168X210.jpg,0,Livia Altmann,Ice Hockey,60.0,switzerland,ice_hockey,0,0,0,False
lloyd_jones,25,1988-08-01 00:00:00,France,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/12/2013112-168X210.jpg,0,Lloyd Jones,Figure Skating,,france,figure_skating,0,0,0,False
lluis_marin_tarroch,25,1988-10-12 00:00:00,Andorra,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/70/2020670-168X210.jpg,0,Lluis Marin Tarroch,Snowboard,85.0,andorra,snowboard,0,0,0,False
loic_costerg,26,1987-05-09 00:00:00,France,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/93/2013093-168X210.jpg,0,Loic Costerg,Bobsleigh,90.0,france,bobsleigh,0,0,0,False
lolo_jones,31,1982-08-05 00:00:00,United States,Female,1.75,http://gtcdn.sochi2014.com/athlete/a/49/2020749-168X210.jpg,0,Lolo Jones,Bobsleigh,73.0,united_states,bobsleigh,0,0,0,False
long_ren,25,1988-12-21 00:00:00,China,Male,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/33/2007533-168X210.jpg,0,Long Ren,Biathlon,64.0,china,biathlon,0,0,0,False
lotte_smiseth_sejersted,22,1991-03-05 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/60/2022660-168X210.jpg,0,Lotte Smiseth Sejersted,Alpine Skiing,,norway,alpine_skiing,0,0,0,False
lotte_van_beek,22,1991-12-09 00:00:00,Netherlands,Female,1.8,http://gtcdn.sochi2014.com/athlete/a/30/2039630-168X210.jpg,1,Lotte Van Beek,Speed Skating,69.0,netherlands,speed_skating,0,0,1,True
loui_eriksson,28,1985-07-17 00:00:00,Sweden,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/87/2004987-168X210.jpg,0,Loui Eriksson,Ice Hockey,87.0,sweden,ice_hockey,0,0,0,False
lowell_bailey,32,1981-07-15 00:00:00,United States,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/21/2008221-168X210.jpg,0,Lowell Bailey,Biathlon,76.0,united_states,biathlon,0,0,0,False
luca_aerni,20,1993-03-27 00:00:00,Switzerland,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/83/2040283-168X210.jpg,0,Luca Aerni,Alpine Skiing,80.0,switzerland,alpine_skiing,0,0,0,False
luca_cunti,24,1989-07-04 00:00:00,Switzerland,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/73/2040373-168X210.jpg,0,Luca Cunti,Ice Hockey,85.0,switzerland,ice_hockey,0,0,0,False
luca_de_aliprandini,23,1990-09-01 00:00:00,Italy,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/71/2011971-168X210.jpg,0,Luca De Aliprandini,Alpine Skiing,73.0,italy,alpine_skiing,0,0,0,False
luca_lanotte,28,1985-07-30 00:00:00,Italy,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/29/2015929-168X210.jpg,0,Luca Lanotte,Figure Skating,,italy,figure_skating,0,0,0,False
luca_matteotti,24,1989-10-14 00:00:00,Italy,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/38/2014538-168X210.jpg,0,Luca Matteotti,Snowboard,59.0,italy,snowboard,0,0,0,False
luca_schuler,16,1998-01-17 00:00:00,Switzerland,Male,1.57,http://gtcdn.sochi2014.com/athlete/a/55/2060955-168X210.jpg,0,Luca Schuler,Freestyle Skiing,47.0,switzerland,freestyle_skiing,0,0,0,False
luca_tribondeau,17,1996-08-03 00:00:00,Austria,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/71/2023471-168X210.jpg,0,Luca Tribondeau,Freestyle Skiing,74.0,austria,freestyle_skiing,0,0,0,False
lucas_eguibar,19,1994-02-09 00:00:00,Spain,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/14/2014614-168X210.jpg,0,Lucas Eguibar,Snowboard,82.0,spain,snowboard,0,0,0,False
lucas_makowsky,26,1987-05-30 00:00:00,Canada,Male,1.8399999999999999,http://gtcdn.sochi2014.com/athlete/a/39/2013339-168X210.jpg,0,Lucas Makowsky,Speed Skating,78.0,canada,speed_skating,0,0,0,False
lucas_mata,25,1988-07-08 00:00:00,Australia,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/47/2024447-168X210.jpg,0,Lucas Mata,Bobsleigh,90.0,australia,bobsleigh,0,0,0,False
lucia_anger,23,1991-01-26 00:00:00,Germany,Female,1.6800000000000002,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-w-168x210.png,0,Lucia Anger,Cross-Country,60.0,germany,cross-country,0,0,0,False
lucia_peretti,23,1990-11-14 00:00:00,Italy,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/14/2016214-168X210.jpg,1,Lucia Peretti,Short Track,54.0,italy,short_track,0,0,1,True
lucien_koch,18,1996-01-02 00:00:00,Switzerland,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/47/2040547-168X210.jpg,0,Lucien Koch,Snowboard,66.0,switzerland,snowboard,0,0,0,False
lucy_chaffer,30,1983-10-19 00:00:00,Australia,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/83/2024583-168X210.jpg,0,Lucy Chaffer,Skeleton,58.0,australia,skeleton,0,0,0,False
lucy_glanville,19,1994-10-16 00:00:00,Australia,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/34/2024434-168X210.jpg,0,Lucy Glanville,Biathlon,58.0,australia,biathlon,0,0,0,False
ludvig_fjallstrom,20,1993-04-15 00:00:00,Sweden,Male,,http://gtcdn.sochi2014.com/athlete/a/86/2018186-168X210.jpg,0,Ludvig Fjallstrom,Freestyle Skiing,,sweden,freestyle_skiing,0,0,0,False
ludwig_rieder,22,1991-06-19 00:00:00,Italy,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/12/2014912-168X210.jpg,0,Ludwig Rieder,Luge,72.0,italy,luge,0,0,0,False
luiza_zlotkowska,27,1986-05-25 00:00:00,Poland,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/21/2000621-168X210.jpg,0,Luiza Zlotkowska,Speed Skating,52.0,poland,speed_skating,0,0,0,False
luka_gracnar,20,1993-10-31 00:00:00,Slovenia,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/66/2041766-168X210.jpg,0,Luka Gracnar,Ice Hockey,83.0,slovenia,ice_hockey,0,0,0,False
lukas_bauer,36,1977-08-18 00:00:00,Czech Republic,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/34/2034334-168X210.jpg,0,Lukas Bauer,Cross-Country,73.0,czech_republic,cross-country,0,0,0,False
lukas_broz,28,1985-10-23 00:00:00,Czech Republic,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/08/2034908-168X210.jpg,0,Lukas Broz,Luge,92.0,czech_republic,luge,0,0,0,False
lukas_hlava,29,1984-09-10 00:00:00,Czech Republic,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/40/2034940-168X210.jpg,0,Lukas Hlava,Ski Jumping,63.0,czech_republic,ski_jumping,0,0,0,False
lukas_hofer,24,1989-09-30 00:00:00,Italy,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/01/2013201-168X210.jpg,1,Lukas Hofer,Biathlon,69.0,italy,biathlon,0,0,1,True
lukas_klapfer,28,1985-12-25 00:00:00,Austria,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/84/2037784-168X210.jpg,0,Lukas Klapfer,Nordic Combined,70.0,austria,nordic_combined,0,0,0,False
lukas_kozienka,24,1989-06-30 00:00:00,Slovakia,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/57/2013457-168X210.jpg,0,Lukas Kozienka,Bobsleigh,95.0,slovakia,bobsleigh,0,0,0,False
lukas_krajicek,30,1983-03-11 00:00:00,Czech Republic,Male,1.88,http://gtcdn.sochi2014.com/athlete/a/89/2034789-168X210.jpg,0,Lukas Krajicek,Ice Hockey,94.0,czech_republic,ice_hockey,0,0,0,False
lukas_mathies,22,1991-03-15 00:00:00,Austria,Male,1.71,http://gtcdn.sochi2014.com/athlete/a/92/2023792-168X210.jpg,0,Lukas Mathies,Snowboard,70.0,austria,snowboard,0,0,0,False
lukas_runggaldier,26,1987-07-31 00:00:00,Italy,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/99/2014899-168X210.jpg,0,Lukas Runggaldier,Nordic Combined,63.0,italy,nordic_combined,0,0,0,False
lukasz_slonina,24,1989-06-05 00:00:00,Poland,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/75/2000175-168X210.jpg,0,Lukasz Slonina,Biathlon,68.0,poland,biathlon,0,0,0,False
lukasz_szczurek,25,1988-04-01 00:00:00,Poland,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/76/2000176-168X210.jpg,0,Lukasz Szczurek,Biathlon,68.0,poland,biathlon,0,0,0,False
luke_steyn,20,1993-06-07 00:00:00,Zimbabwe,Male,1.82,http://gtcdn.sochi2014.com/content/4.4/i/athlete/athlete-m-168x210.png,0,Luke Steyn,Alpine Skiing,81.0,zimbabwe,alpine_skiing,0,0,0,False
lydia_lassila,32,1982-01-17 00:00:00,Australia,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/29/2024529-168X210.jpg,1,Lydia Lassila,Freestyle Skiing,54.0,australia,freestyle_skiing,0,0,1,True
lyman_currier,19,1994-08-28 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/94/2027294-168X210.jpg,0,Lyman Currier,Freestyle Skiing,66.0,united_states,freestyle_skiing,0,0,0,False
lyndon_rush,33,1980-11-24 00:00:00,Canada,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/40/2012740-168X210.jpg,0,Lyndon Rush,Bobsleigh,103.0,canada,bobsleigh,0,0,0,False
lyndon_sheehan,25,1988-07-16 00:00:00,New Zealand,Male,,http://gtcdn.sochi2014.com/athlete/a/92/2037292-168X210.jpg,0,Lyndon Sheehan,Freestyle Skiing,,new_zealand,freestyle_skiing,0,0,0,False
lyndsey_fry,21,1992-10-30 00:00:00,United States,Female,1.74,http://gtcdn.sochi2014.com/athlete/a/29/2021029-168X210.jpg,0,Lyndsey Fry,Ice Hockey,77.0,united_states,ice_hockey,0,0,0,False
mac_bohonnon,18,1995-03-27 00:00:00,United States,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/69/2027369-168X210.jpg,0,Mac Bohonnon,Freestyle Skiing,61.0,united_states,freestyle_skiing,0,0,0,False
macarena_simari_birkner,29,1984-11-22 00:00:00,Argentina,Female,,http://gtcdn.sochi2014.com/athlete/a/20/2007520-168X210.jpg,0,Macarena Simari Birkner,Alpine Skiing,,argentina,alpine_skiing,0,0,0,False
maciej_bydlinski,25,1988-03-11 00:00:00,Poland,Male,1.81,http://gtcdn.sochi2014.com/athlete/a/39/2001539-168X210.jpg,0,Maciej Bydlinski,Alpine Skiing,86.0,poland,alpine_skiing,0,0,0,False
maciej_jodko,31,1982-11-24 00:00:00,Poland,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/29/2000529-168X210.jpg,0,Maciej Jodko,Snowboard,80.0,poland,snowboard,0,0,0,False
maciej_kot,22,1991-06-09 00:00:00,Poland,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/02/2001402-168X210.jpg,0,Maciej Kot,Ski Jumping,61.0,poland,ski_jumping,0,0,0,False
maciej_kreczmer,32,1981-04-04 00:00:00,Poland,Male,1.78,http://gtcdn.sochi2014.com/athlete/a/05/2001305-168X210.jpg,0,Maciej Kreczmer,Cross-Country,73.0,poland,cross-country,0,0,0,False
maciej_kurowski,27,1986-06-19 00:00:00,Poland,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/88/2002888-168X210.jpg,0,Maciej Kurowski,Luge,94.0,poland,luge,0,0,0,False
maciej_starega,24,1990-01-31 00:00:00,Poland,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/14/2001114-168X210.jpg,0,Maciej Starega,Cross-Country,76.0,poland,cross-country,0,0,0,False
mackenzie_blackburn,21,1992-11-10 00:00:00,Chinese Taipei,Male,,http://gtcdn.sochi2014.com/athlete/a/55/2011855-168X210.jpg,0,Mackenzie Blackburn,Short Track,,chinese_taipei,short_track,0,0,0,False
mackenzie_boyd-clowes,22,1991-07-13 00:00:00,Canada,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/69/2018869-168X210.jpg,0,Mackenzie Boyd-clowes,Ski Jumping,69.0,canada,ski_jumping,0,0,0,False
maddie_bowman,20,1994-01-10 00:00:00,United States,Female,1.55,http://gtcdn.sochi2014.com/athlete/a/53/2027353-168X210.jpg,0,Maddie Bowman,Freestyle Skiing,57.0,united_states,freestyle_skiing,0,0,0,False
madison_chock,21,1992-07-02 00:00:00,United States,Female,1.57,http://gtcdn.sochi2014.com/athlete/a/92/2029992-168X210.jpg,0,Madison Chock,Figure Skating,,united_states,figure_skating,0,0,0,False
mads_hansen,35,1978-09-16 00:00:00,Norway,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/34/2020834-168X210.jpg,0,Mads Hansen,Ice Hockey,88.0,norway,ice_hockey,0,0,0,False
mae_berenice_meite,19,1994-09-21 00:00:00,France,Female,1.6800000000000002,http://gtcdn.sochi2014.com/athlete/a/15/2013115-168X210.jpg,0,Mae Berenice Meite,Figure Skating,,france,figure_skating,0,0,0,False
maelle_ricker,35,1978-12-02 00:00:00,Canada,Female,1.69,http://gtcdn.sochi2014.com/athlete/a/15/2013815-168X210.jpg,0,Maelle Ricker,Snowboard,63.0,canada,snowboard,0,0,0,False
magdalena_gwizdon,34,1979-08-04 00:00:00,Poland,Female,1.78,http://gtcdn.sochi2014.com/athlete/a/47/2000147-168X210.jpg,0,Magdalena Gwizdon,Biathlon,65.0,poland,biathlon,0,0,0,False
magnus_hovdal_moan,30,1983-08-26 00:00:00,Norway,Male,1.8900000000000001,http://gtcdn.sochi2014.com/athlete/a/56/2018956-168X210.jpg,1,Magnus Hovdal Moan,Nordic Combined,75.0,norway,nordic_combined,0,1,0,True
magnus_krog,26,1987-03-19 00:00:00,Norway,Male,,http://gtcdn.sochi2014.com/athlete/a/55/2018955-168X210.jpg,1,Magnus Krog,Nordic Combined,,norway,nordic_combined,0,0,1,True
maia_shibutani,19,1994-07-20 00:00:00,United States,Female,1.6,http://gtcdn.sochi2014.com/athlete/a/10/2030010-168X210.jpg,0,Maia Shibutani,Figure Skating,,united_states,figure_skating,0,0,0,False
maiken_caspersen_falla,23,1990-08-13 00:00:00,Norway,Female,,http://gtcdn.sochi2014.com/athlete/a/69/2018969-168X210.jpg,1,Maiken Caspersen Falla,Cross-Country,,norway,cross-country,1,0,0,True
maja_vtic,26,1988-01-27 00:00:00,Slovenia,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/97/2041997-168X210.jpg,0,Maja Vtic,Ski Jumping,55.0,slovenia,ski_jumping,0,0,0,False
maki_tabata,39,1974-11-09 00:00:00,Japan,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/26/2000326-168X210.jpg,0,Maki Tabata,Speed Skating,55.0,japan,speed_skating,0,0,0,False
maki_tsuji,28,1985-04-27 00:00:00,Japan,Female,1.62,http://gtcdn.sochi2014.com/athlete/a/66/2000266-168X210.jpg,0,Maki Tsuji,Speed Skating,58.0,japan,speed_skating,0,0,0,False
maksim_siarheyeu,22,1991-07-15 00:00:00,Belarus,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/58/2005558-168X210.jpg,0,Maksim Siarheyeu,Short Track,75.0,belarus,short_track,0,0,0,False
manami_mitsuboshi,30,1984-01-16 00:00:00,Japan,Female,1.67,http://gtcdn.sochi2014.com/athlete/a/23/2000723-168X210.jpg,0,Manami Mitsuboshi,Freestyle Skiing,57.0,japan,freestyle_skiing,0,0,0,False
manfred_moelgg,31,1982-06-03 00:00:00,Italy,Male,1.79,http://gtcdn.sochi2014.com/athlete/a/66/2013166-168X210.jpg,0,Manfred Moelgg,Alpine Skiing,75.0,italy,alpine_skiing,0,0,0,False
manfred_oettl_reyes,20,1993-10-23 00:00:00,Peru,Male,1.65,http://gtcdn.sochi2014.com/athlete/a/73/2067373-168X210.jpg,0,Manfred Oettl Reyes,Alpine Skiing,60.0,peru,alpine_skiing,0,0,0,False
manuel_latusa,30,1984-01-23 00:00:00,Austria,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/34/2023434-168X210.jpg,0,Manuel Latusa,Ice Hockey,88.0,austria,ice_hockey,0,0,0,False
manuel_osborne-paradis,29,1984-02-08 00:00:00,Canada,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/30/2012430-168X210.jpg,0,Manuel Osborne-paradis,Alpine Skiing,92.0,canada,alpine_skiing,0,0,0,False
manuela_anwander,22,1992-01-09 00:00:00,Germany,Female,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/23/2020523-168X210.jpg,0,Manuela Anwander,Ice Hockey,68.0,germany,ice_hockey,0,0,0,False
mao_asada,23,1990-09-25 00:00:00,Japan,Female,1.63,http://gtcdn.sochi2014.com/athlete/a/11/2000011-168X210.jpg,0,Mao Asada,Figure Skating,,japan,figure_skating,0,0,0,False
marat_zhaparov,28,1985-08-25 00:00:00,Kazakhstan,Male,1.7000000000000002,http://gtcdn.sochi2014.com/athlete/a/45/2005545-168X210.jpg,0,Marat Zhaparov,Ski Jumping,75.0,kazakhstan,ski_jumping,0,0,0,False
marc_oliveras,22,1991-12-20 00:00:00,Andorra,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/01/2020601-168X210.jpg,0,Marc Oliveras,Alpine Skiing,75.0,andorra,alpine_skiing,0,0,0,False
marc-antoine_gagnon,22,1991-03-06 00:00:00,Canada,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/26/2015026-168X210.jpg,0,Marc-antoine Gagnon,Freestyle Skiing,77.0,canada,freestyle_skiing,0,0,0,False
marc-edouard_vlasic,26,1987-03-30 00:00:00,Canada,Male,1.85,http://gtcdn.sochi2014.com/athlete/a/21/2018521-168X210.jpg,0,Marc-edouard Vlasic,Ice Hockey,93.0,canada,ice_hockey,0,0,0,False
marcel_hirscher,24,1989-03-02 00:00:00,Austria,Male,1.73,http://gtcdn.sochi2014.com/athlete/a/30/2023930-168X210.jpg,0,Marcel Hirscher,Alpine Skiing,70.0,austria,alpine_skiing,0,0,0,False
marcel_hossa,32,1981-10-12 00:00:00,Slovakia,Male,1.87,http://gtcdn.sochi2014.com/athlete/a/30/2013430-168X210.jpg,0,Marcel Hossa,Ice Hockey,99.0,slovakia,ice_hockey,0,0,0,False
marcel_rodman,32,1981-09-25 00:00:00,Slovenia,Male,1.8599999999999999,http://gtcdn.sochi2014.com/athlete/a/92/2041892-168X210.jpg,0,Marcel Rodman,Ice Hockey,85.0,slovenia,ice_hockey,0,0,0,False
marcin_niewiara,32,1981-04-02 00:00:00,Poland,Male,1.9,http://gtcdn.sochi2014.com/athlete/a/86/2002686-168X210.jpg,0,Marcin Niewiara,Bobsleigh,99.0,poland,bobsleigh,0,0,0,False
marco_fabbri,26,1988-02-02 00:00:00,Italy,Male,1.6400000000000001,http://gtcdn.sochi2014.com/athlete/a/47/2015947-168X210.jpg,0,Marco Fabbri,Figure Skating,,italy,figure_skating,0,0,0,False
marco_ladner,15,1998-04-22 00:00:00,Austria,Male,1.75,http://gtcdn.sochi2014.com/athlete/a/70/2023470-168X210.jpg,0,Marco Ladner,Freestyle Skiing,65.0,austria,freestyle_skiing,0,0,0,False
marco_pfiffner,19,1994-03-25 00:00:00,Liechtenstein,Male,1.9100000000000001,http://gtcdn.sochi2014.com/athlete/a/74/2005174-168X210.jpg,0,Marco Pfiffner,Alpine Skiing,93.0,liechtenstein,alpine_skiing,0,0,0,False
marco_sullivan,33,1980-04-27 00:00:00,United States,Male,1.8,http://gtcdn.sochi2014.com/athlete/a/64/2024064-168X210.jpg,0,Marco Sullivan,Alpine Skiing,93.0,united_states,alpine_skiing,0,0,0,False
marcus_hellner,28,1985-11-25 00:00:00,Sweden,Male,1.83,http://gtcdn.sochi2014.com/athlete/a/82/2012082-168X210.jpg,2,Marcus Hellner,Cross-Country,75.0,sweden,cross-country,1,1,0,True
marcus_johansson,23,1990-10-06 00:00:00,Sweden,Male,1.83,http://gtcdn.sochi2014.com/content/4.9/i/athlete/athlete-m-168x210.png,0,Marcus Johansson,Ice Hockey,91.0,sweden,ice_hockey,0,0,0,False
marcus_johansson,23,1990-10-06 00:00:00,Sweden,Male,1.83,http://gtcdn.sochi2014.com/content/4.9/i/athlete/athlete-m-168x210.png,0,Marcus Johansson,Ice Hockey,91.0,sweden,ice_hockey,0,0,0,False
marcus_kruger,23,1990-05-27 00:00:00,Sweden,Male,1.82,http://gtcdn.sochi2014.com/athlete/a/90/2004990-168X210.jpg,0,Marcus Kruger,Ice Hockey,81.0,sweden,ice_hockey,0,0,0,False
marcus_sandell,26,1987-09-23 00:00:00,Finland,Male,1.77,http://gtcdn.sochi2014.com/athlete/a/61/2029261-168X210.jpg,0,Marcus Sandell,Alpine Skiing,83.0,finland,alpine_skiing,0,0,0,False
marek_skala,24,1989-10-25 00:00:00,Czech Republic,Male,,http://gtcdn.sochi2014.com/athlete/a/47/2034747-168X210.jpg,0,Marek Skala,Freestyle Skiing,,czech_republic,freestyle_skiing,0,0,0,False
